Start Date,End Date,Day of the Week,Unit Name,Meal Period ID,Meal Period,Begin Time,End Time,Course,Item Name,Vegan,Vegetarian,Gluten Free,Portion Unit,KCal,Fat,NA,PRO,Carbs
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,Fresh Market,Oatmeal,TRUE,FALSE,FALSE,1/2 cup,90,2g,10mg,3g,16g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,Fresh Market,Cream of Wheat,FALSE,TRUE,FALSE,1/2 cup,70,0g,140mg,2g,14g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,Fresh Market,Saw Mill Gravy,FALSE,FALSE,FALSE,1 oz ladle,40,3g,40mg,1g,3g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,Fresh Market,Biscuits,FALSE,TRUE,FALSE,Biscuit,190,5g,600mg,5g,30g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,Fresh Market,Vanilla Yogurt,FALSE,TRUE,TRUE,1/2 cup,100,1g,50mg,3g,19g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,The Kitchen,Scrambled Eggs,FALSE,TRUE,TRUE,1/2 cup,150,10g,350mg,11g,1g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,The Kitchen,French Toast Sticks with Syrup,FALSE,TRUE,FALSE,5 sticks/2 oz syrup,510,16g,530mg,5g,88g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,The Kitchen,Ham and Cheese Croissant,FALSE,FALSE,FALSE,croissant,440,24g,1300mg,21g,33g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,The Kitchen,Bacon,FALSE,FALSE,TRUE,3 Slice,120,9g,470mg,8g,0g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,The Kitchen,Sausage Links,FALSE,FALSE,TRUE,2 Links,160,13g,370mg,10g,2g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,1,Breakfast,7:30 AM,11:00 AM,The Kitchen,Tater Tots,FALSE,TRUE,TRUE,1/2 cup,260,16g,350mg,2g,26g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Chocolate Chip Cookie,FALSE,FALSE,FALSE,cookie,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Sugar Cookie,FALSE,FALSE,FALSE,cookie,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Peanut Butter Cookie,FALSE,FALSE,FALSE,cookie,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,White Cake with Chocolate Frosting,FALSE,FALSE,FALSE,Cake Square,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,White Cake with White Frosting,FALSE,FALSE,FALSE,Cake Square,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Rice Krispy Treat,FALSE,FALSE,FALSE,Bar,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Chocolate Pudding,FALSE,FALSE,FALSE,1/2 cup,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Bakers Crust,Cheesecake,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Full Salad Bar,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Minestrone Soup,FALSE,TRUE,FALSE,6 flz,80,1g,440mg,4g,13g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Chicken Orzo Soup,FALSE,FALSE,FALSE,6 flz,180,4g,690mg,7g,30g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Fresh Market,Chef's Soup of the Day,FALSE,FALSE,FALSE,6 flz,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Cheese Pizza,FALSE,TRUE,FALSE,Slice,200,7g,450mg,10g,26g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Pepperoni Pizza,FALSE,FALSE,FALSE,Slice,230,9g,530mg,11g,26g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Caribbean Calypso Chicken Pizza,FALSE,FALSE,FALSE,Slice,200,6g,510mg,11g,27g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Pop Up Focaccia Panini Bake,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,Hearthstone Oven,Herbed Cheese Bread,FALSE,TRUE,FALSE,Slice,260,15g,440mg,9g,25g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,My Pantry,Goulash,FALSE,FALSE,FALSE,6 flz,200,8g,770mg,10g,21g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,My Pantry,Broccolini,TRUE,FALSE,TRUE,1/2 cup,90,5g,820mg,3g,9g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,My Pantry,Sauteed Root Vegetables,TRUE,FALSE,TRUE,1/2 cup,80,3g,70mg,1g,13g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Herb Roasted Turkey,FALSE,FALSE,TRUE,4 oz,120,3g,400mg,21g,0g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Curried Chick Peas and Vegetables,TRUE,FALSE,TRUE,1 cup,190,6g,460mg,7g,29g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Southwest Grilled Cheese,FALSE,TRUE,FALSE,Sandwich,550,46g,800mg,15g,27g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Herb and Bacon Cornbread Pudding,FALSE,FALSE,FALSE,1/2 cup,240,13g,350mg,8g,22g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Parslied New Potatoes,FALSE,TRUE,TRUE,1/2 cup,180,11g,330mg,2g,17g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Curly Fries,FALSE,TRUE,FALSE,1/2 cup,360,19g,210mg,4g,42g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Roasted Root Vegetables,TRUE,FALSE,TRUE,1/2 cup,80,3g,70mg,1g,12g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,The Kitchen,Roasted Squash and Beets,TRUE,FALSE,TRUE,1/2 cup,70,3g,480mg,1g,10g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,3,Lunch,11:00 AM,4:00 PM,The Works,Gyro Bar,FALSE,FALSE,FALSE,sandwich,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Chocolate Chip Cookie,FALSE,FALSE,FALSE,cookie,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Sugar Cookie,FALSE,FALSE,FALSE,cookie,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Peanut Butter Cookie,FALSE,FALSE,FALSE,cookie,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,White Cake with Chocolate Frosting,FALSE,FALSE,FALSE,Cake Square,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,White Cake with White Frosting,FALSE,FALSE,FALSE,Cake Square,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Rice Krispy Treat,FALSE,FALSE,FALSE,Bar,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Chocolate Pudding,FALSE,FALSE,FALSE,1/2 cup,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Bakers Crust,Cheesecake,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Full Salad Bar,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Minestrone Soup,FALSE,TRUE,FALSE,6 flz,80,1g,440mg,4g,13g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Chicken Orzo Soup,FALSE,FALSE,FALSE,6 flz,180,4g,690mg,7g,30g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Fresh Market,Chef's Soup of the Day,FALSE,FALSE,FALSE,6 flz,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,Cheese Pizza,FALSE,TRUE,FALSE,Slice,200,7g,450mg,10g,26g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,Pepperoni Pizza,FALSE,FALSE,FALSE,Slice,230,9g,530mg,11g,26g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,Caribbean Calypso Chicken Pizza,FALSE,FALSE,FALSE,Slice,200,6g,510mg,11g,27g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,Pop Up Focaccia Panini Bake,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,Hearthstone Oven,Herbed Cheese Bread,FALSE,TRUE,FALSE,Slice,260,15g,440mg,9g,25g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,My Pantry,Chicken Marsala,FALSE,FALSE,FALSE,breast,320,23g,460mg,17g,12g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,My Pantry,Pan Roasted New Potatoes,TRUE,FALSE,TRUE,1/2 cup,140,5g,440mg,3g,20g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,My Pantry,Sauteed Squash and Tomato,TRUE,FALSE,TRUE,1/2 cup,40,3g,150mg,1g,4g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Southern Fried Catfish,FALSE,FALSE,FALSE,Fillet,90,2g,320mg,15g,2g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Hoppin John,TRUE,FALSE,TRUE,1 cup,170,10g,190mg,5g,16g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Hot Brown Panini,FALSE,FALSE,FALSE,1/ea,,,,,
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Seasoned Rice Pilaf,TRUE,FALSE,TRUE,1/2 cup,120,1g,400mg,2g,24g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Mashed Sweet Potatoes,FALSE,TRUE,TRUE,1/2 cup,100,2g,130mg,2g,21g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Breaded Mushrooms,FALSE,TRUE,FALSE,1/2 cup,200,14g,430mg,3g,16g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Bacon Braised Collards,FALSE,FALSE,FALSE,1/2 cup,90,5g,280mg,6g,6g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,The Kitchen,Candied Carrots,FALSE,TRUE,TRUE,1/2 cup,70,2g,300mg,1g,13g
3/27/2017,4/2/2017,Thursday,Carillon Place Dining Center,4,Dinner,4:00 PM,8:00 PM,The Works,Gyro Bar,FALSE,FALSE,FALSE,sandwich,,,,,
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Bacon and Cheese Scrambled Egg Burrito,FALSE,FALSE,FALSE,Burrito,,,,,
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Bacon and Cheese Scrambled Eggs,FALSE,FALSE,FALSE,1/2 cup,,,,,
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Egg and Cheese Burrito,FALSE,FALSE,FALSE,Buritto,,,,,
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Egg and Cheese Croissant,FALSE,FALSE,FALSE,Croissant,440,28 Gram,440 MG,13 Gram,33 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,French Toast Sticks,FALSE,FALSE,FALSE,5 stk/1 pkt,,,,,
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Oatmeal,TRUE,TRUE,FALSE,Ladle 8 Flz,,,,,
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Scrambled Eggs,FALSE,TRUE,TRUE,1/2 cup,150,10 Gram,350 MG,11 Gram,1 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Bacon 2 Strips,FALSE,FALSE,TRUE,2 Strips,80,6 Gram,310 MG,5 Gram,0 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Bacon 3 Strips,FALSE,FALSE,TRUE,3 strips,120,9 Gram,470 MG,8 Gram,0 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Diced Hash Brown Potatoes,FALSE,FALSE,FALSE,1/2 cup,180,10 Gram,40 MG,1 Gram,20 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Sausage Patties,FALSE,FALSE,TRUE,2 Patties,240,20 Gram,600 MG,11 Gram,2 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Sausage Patty,FALSE,FALSE,TRUE,Single Patty,120,10 Gram,300 MG,5 Gram,1 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,1,Breakfast,8:00 AM,10:30 AM,Breakfast,Turkey Sausage Links,FALSE,FALSE,FALSE,3 links,90,4 Gram,220 MG,6 Gram,4 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,BG Bakery,Oreo Mousse Parfait,FALSE,FALSE,FALSE,#6 scoop,310,16 Gram,330 MG,3 Gram,44 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,BG Bakery,Chocolate Layer Cake,FALSE,FALSE,FALSE,Slice,,,,,
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,BG Bakery,Pecan Pie,FALSE,FALSE,FALSE,Slice,620,35 Gram,330 MG,7 Gram,69 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,BG Bakery,Reese's Pieces Cheesecake,FALSE,FALSE,FALSE,Slice,720,41 Gram,480 MG,16 Gram,57 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,BG Bakery,Rice Krispy Square,FALSE,FALSE,FALSE,Bar,240,0 Gram,200 MG,1 Gram,41 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,BG Bakery,White Layer Cake,FALSE,FALSE,FALSE,Slice,,,,,
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Buttermilk Marinated Grilled Chicken Tenders,FALSE,FALSE,TRUE,2 pc,140,1 Gram,560 MG,29 Gram,2 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Chicken Tender Sandwich,FALSE,FALSE,FALSE,Sandwich,440,12 Gram,1430 MG,33 Gram,44 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Falcon Bowl,FALSE,FALSE,FALSE,Bowl,580,24 Gram,1570 MG,43 Gram,48 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Fried Buffalo Chicken Tenders,FALSE,FALSE,FALSE,2 pc,250,8 Gram,1270 MG,30 Gram,12 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Fried Chicken Tenders,FALSE,FALSE,FALSE,2 pc,230,6 Gram,750 MG,30 Gram,12 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Mac and Cheese,FALSE,TRUE,FALSE,2 #8 Scoops,360,17 Gram,920 MG,15 Gram,38 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Buffalo Chicken Wrap,FALSE,FALSE,FALSE,Wrap,670,24 Gram,2890 MG,41 Gram,70 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Caesar Chicken Wrap,FALSE,FALSE,FALSE,Wrap,680,26 Gram,2140 MG,48 Gram,58 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Classic Fried Chicken & Buttermilk Wrap,FALSE,FALSE,FALSE,Wrap,620,18 Gram,1670 MG,39 Gram,73 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Corn,TRUE,FALSE,TRUE,1/2 cup,70,1 Gram,190 MG,2 Gram,15 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Cornbread Muffin,FALSE,TRUE,FALSE,Muffin,190,4 Gram,340 MG,2 Gram,35 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Country Gravy,FALSE,FALSE,FALSE,Ladle 2 flz,50,2 Gram,200 MG,2 Gram,5 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Curly Fries,FALSE,TRUE,FALSE,4 oz,200,11 Gram,410 MG,3 Gram,23 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Red Skin Mashed Potatoes,FALSE,TRUE,TRUE,1/2 cup,100,4 Gram,130 MG,2 Gram,15 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,BBQ Sauce,FALSE,TRUE,TRUE,2 flz,90,0 Gram,610 MG,0 Gram,23 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Buffalo Sauce,TRUE,FALSE,TRUE,2 flz,0,0 Gram,1820 MG,0 Gram,0 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Buttermilk Ranch Sauce,FALSE,TRUE,TRUE,2 flz,120,11 Gram,310 MG,1 Gram,6 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Honey BBQ Sauce,FALSE,TRUE,TRUE,2 flz,150,0 Gram,410 MG,0 Gram,39 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Honey Mustard Sauce,FALSE,TRUE,FALSE,2 flz,320,32 Gram,250 MG,0 Gram,9 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,7:30 PM,Chickendipity,Parmesan Garlic Sauce,FALSE,FALSE,TRUE,2 flz,90,8 Gram,220 MG,3 Gram,3 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,4:00 PM,Marcos,Cheese Pizza Slice,FALSE,FALSE,FALSE,Slice,360,13 gram,675 mg,18 gram,44 gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,4:00 PM,Marcos,Pepperoni Slice,FALSE,FALSE,FALSE,Slice,405,18 gram,855 mg,19 gram,44 gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,4:00 PM,Marcos,Hawaiian Chicken Pizza Slice,FALSE,FALSE,FALSE,Slice,470,20 gram,1160 mg,29 gram,48 gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,All American Hero,FALSE,FALSE,FALSE,6 in Sub,460,19 Gram,1980 MG,23 Gram,47 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Buffalo Chicken,FALSE,FALSE,FALSE,6 in Sub,480,19 Gram,2030 MG,26 Gram,51 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Cajun Chicken,FALSE,FALSE,FALSE,6 in Sub,520,22 Gram,1780 MG,29 Gram,47 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Cajun Turkey,FALSE,FALSE,FALSE,6 in Sub,490,20 Gram,1890 MG,25 Gram,49 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Chicken Caesar,FALSE,FALSE,FALSE,6 in Sub,590,26 Gram,2400 MG,32 Gram,56 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Chipotle BBQ Chicken,FALSE,FALSE,FALSE,6 in Sub,390,10 Gram,1790 MG,23 Gram,54 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Classy Italian,FALSE,FALSE,FALSE,6 in Sub,600,33 Gram,2260 MG,30 Gram,45 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Home on the Ranch,FALSE,FALSE,FALSE,6 in Sub,460,18 Gram,1980 MG,26 Gram,49 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Italian Meatball,FALSE,FALSE,FALSE,6 in Sub,550,24 Gram,1850 MG,29 Gram,53 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Piggly Wiggly,FALSE,FALSE,FALSE,6 in Sub,470,17 Gram,2100 MG,27 Gram,49 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Pizza Melt,FALSE,FALSE,FALSE,6 in Sub,440,19 Gram,1670 MG,19 Gram,46 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Roast Beef Wrangler,FALSE,FALSE,FALSE,6 in Sub,410,12 Gram,1780 MG,25 Gram,49 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Tuna Tuna,FALSE,FALSE,FALSE,6 in Sub,580,31 Gram,1690 MG,24 Gram,49 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Turkey,FALSE,FALSE,FALSE,6 in Sub,480,20 Gram,1790 MG,23 Gram,47 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Turkey Melt,FALSE,FALSE,FALSE,6 in Sub,580,27 Gram,1800 MG,29 Gram,52 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,10:30 AM,8:00 PM,Mondo,Very Veggie,FALSE,FALSE,FALSE,6 in Sub,390,13 Gram,630 MG,13 Gram,56 Gram
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,Panda Express,Beijing Beef,FALSE,FALSE,FALSE,1 heaping scoop,470,26 g,660 mg,13 g,46 g
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,Panda Express,Black Pepper Chicken,FALSE,FALSE,FALSE,1 heaping scoop,280,19 g,1140 mg,13 g,14 g
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,Panda Express,Broccoli Beef,FALSE,FALSE,FALSE,1 heaping scoop,150,7 g,520 mg,9 g,13 g
3/27/2017,4/2/2017,Thursday,Falcon's Nest,7,All Day,11:00 AM,8:00 PM,Panda Express,Honey Walnut Shrimp,FALSE,FALSE,FALSE,7 pc,360,23 g,440 mg,13 g,35 g
